route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
28,SZN,239/4,"Mars tér",1,3235279,1
28,SZN,239/5,"Mars tér",1,3235279,1
28,SZN,239/6,"Mars tér",1,3235279,1
28,SZN,239/7,"Mars tér",1,3235279,1
28,SZN,239/8,"Mars tér",1,3235279,1
28,SZN,239/9,"Mars tér",1,3235279,1
28,SZN,239/10,"Mars tér",1,3235279,1
28,SZN,239/11,"Mars tér",1,3235279,1
28,SZN,239/12,"Mars tér",1,3235279,1
28,SZN,239/13,"Mars tér",1,3235279,1
28,SZN,239/14,"Mars tér",1,3235279,1
28,SZN,239/15,"Mars tér",1,3235279,1
28,SZN,239/16,"Mars tér",1,3235279,1
28,SZN,239/17,"Mars tér",1,3235279,1
28,SZN,239/18,"Mars tér",1,3235279,1
28,SZN,239/19,"Mars tér",1,3235279,1
28,SZN,239/20,"Mars tér",1,3235279,1
28,SZN,239/21,"Mars tér",1,3235279,1
28,SZN,239/22,"Mars tér",1,3235279,1
28,SZN,239/23,"Mars tér",1,3235279,1
28,SZN,239/24,"Mars tér",1,3235279,1
28,SZN,239/25,"Mars tér",1,3235279,1
28,SZN,239/26,"Mars tér",1,3235279,1
28,SZN,239/27,"Mars tér",1,3235279,1
28,SZN,239/28,"Mars tér",1,3235279,1
28,SZN,239/29,"Mars tér",1,3235279,1
28,SZN,239/30,"Mars tér",1,3235279,1
28,SZN,239/31,"Mars tér",1,3235279,1
28,SZN,239/32,"Mars tér",1,3235279,1
28,SZN,239/33,"Mars tér",1,3235279,1
28,SZN,239/34,"Mars tér",1,3235279,1
28,SZN,239/35,"Mars tér",1,3235279,1
28,SZN,239/36,"Mars tér",1,3235279,1
28,MSZ,240/0,"Mars tér",1,3235279,1
28,MSZ,240/1,"Mars tér",1,3235279,1
28,MSZ,240/2,"Mars tér",1,3235279,1
28,MSZ,240/3,"Mars tér",1,3235279,1
28,MSZ,240/4,"Mars tér",1,3235279,1
28,MSZ,240/5,"Mars tér",1,3235279,1
28,MSZ,240/6,"Mars tér",1,3235279,1
28,MSZ,240/7,"Mars tér",1,3235279,1
28,MSZ,240/8,"Mars tér",1,3235279,1
28,MSZ,240/9,"Mars tér",1,3235279,1
28,MSZ,240/10,"Mars tér",1,3235279,1
28,MSZ,240/11,"Mars tér",1,3235279,1
28,MSZ,240/12,"Mars tér",1,3235279,1
28,MSZ,240/13,"Mars tér",1,3235279,1
28,MSZ,240/14,"Mars tér",1,3235279,1
28,MSZ,240/15,"Mars tér",1,3235279,1
28,MSZ,240/16,"Mars tér",1,3235279,1
28,MSZ,240/17,"Mars tér",1,3235279,1
28,MSZ,240/18,"Mars tér",1,3235279,1
28,MSZ,240/19,"Mars tér",1,3235279,1
28,MSZ,240/20,"Mars tér",1,3235279,1
28,MSZ,240/21,"Mars tér",1,3235279,1
28,MSZ,240/22,"Mars tér",1,3235279,1
28,MSZ,240/23,"Mars tér",1,3235279,1
28,MSZ,240/24,"Mars tér",1,3235279,1
28,MSZ,240/25,"Mars tér",1,3235279,1
28,MSZ,240/26,"Mars tér",1,3235279,1
28,MSZ,240/27,"Mars tér",1,3235279,1
28,MSZ,240/28,"Mars tér",1,3235279,1
28,MSZ,240/29,"Mars tér",1,3235279,1
28,MSZ,240/30,"Mars tér",1,3235279,1
28,MSZ,240/31,"Mars tér",1,3235279,1
28,MSZ,240/32,"Mars tér",1,3235279,1
28,MSZ,240/33,"Mars tér",1,3235279,1
28,MSZ,240/34,"Mars tér",1,3235279,1
28,MSZ,240/35,"Mars tér",1,3235279,1
28,MSZ,240/36,"Mars tér",1,3235279,1
42,SZN,1120/0,"Mars tér",1,5457635,1
42,SZN,1120/1,"Mars tér",1,5457635,1
42,SZN,1120/2,"Mars tér",1,5457635,1
42,SZN,1120/3,"Mars tér",1,5457635,1
42,SZN,1120/4,"Mars tér",1,5457635,1
42,SZN,1120/5,"Mars tér",1,5457635,1
42,SZN,1120/6,"Mars tér",1,5457635,1
42,SZN,1120/7,"Mars tér",1,5457635,1
42,SZN,1120/8,"Mars tér",1,5457635,1
42,SZN,1120/9,"Mars tér",1,5457635,1
42,SZN,1120/10,"Mars tér",1,5457635,1
42,SZN,1120/11,"Mars tér",1,5457635,1
42,SZN,1120/12,"Mars tér",1,5457635,1
42,SZN,1120/13,"Mars tér",1,5457635,1
42,SZN,1120/14,"Mars tér",1,5457635,1
42,SZN,1120/15,"Mars tér",1,5457635,1
42,SZN,1120/16,"Mars tér",1,5457635,1
42,SZN,1120/17,"Mars tér",1,5457635,1
42,SZN,1120/18,"Mars tér",1,5457635,1
42,SZN,1120/19,"Mars tér",1,5457635,1
42,MSZ,1121/0,"Mars tér",1,5457635,1
42,MSZ,1121/1,"Mars tér",1,5457635,1
42,MSZ,1121/2,"Mars tér",1,5457635,1
42,MSZ,1121/3,"Mars tér",1,5457635,1
42,MSZ,1121/4,"Mars tér",1,5457635,1
42,MSZ,1121/5,"Mars tér",1,5457635,1
42,MSZ,1121/6,"Mars tér",1,5457635,1
42,MSZ,1121/7,"Mars tér",1,5457635,1
42,MSZ,1121/8,"Mars tér",1,5457635,1
42,MSZ,1121/9,"Mars tér",1,5457635,1
42,MSZ,1121/10,"Mars tér",1,5457635,1
42,MSZ,1121/11,"Mars tér",1,5457635,1
42,MSZ,1121/12,"Mars tér",1,5457635,1
42,MSZ,1121/13,"Mars tér",1,5457635,1
42,MSZ,1121/14,"Mars tér",1,5457635,1
42,MSZ,1121/15,"Mars tér",1,5457635,1
42,MSZ,1121/16,"Mars tér",1,5457635,1
42,MSZ,1121/17,"Mars tér",1,5457635,1
42,MSZ,1121/18,"Mars tér",1,5457635,1
42,MSZ,1121/19,"Mars tér",1,5457635,1
42,SZN,1118/0,"Baktó",0,6538250,1
42,SZN,1118/1,"Baktó",0,6538250,1
42,SZN,1118/2,"Baktó",0,6538250,1
42,SZN,1118/3,"Baktó",0,6538250,1
42,SZN,1118/4,"Baktó",0,6538250,1
42,SZN,1118/5,"Baktó",0,6538250,1
42,SZN,1118/6,"Baktó",0,6538250,1
42,SZN,1118/7,"Baktó",0,6538250,1
42,SZN,1118/8,"Baktó",0,6538250,1
42,SZN,1118/9,"Baktó",0,6538250,1
42,SZN,1118/10,"Baktó",0,6538250,1
42,SZN,1118/11,"Baktó",0,6538250,1
42,SZN,1118/12,"Baktó",0,6538250,1
42,SZN,1118/13,"Baktó",0,6538250,1
42,SZN,1118/14,"Baktó",0,6538250,1
42,SZN,1118/15,"Baktó",0,6538250,1
42,SZN,1118/16,"Baktó",0,6538250,1
42,SZN,1118/17,"Baktó",0,6538250,1
42,SZN,1118/18,"Baktó",0,6538250,1
42,MSZ,1119/0,"Baktó",0,6538250,1
42,MSZ,1119/1,"Baktó",0,6538250,1
42,MSZ,1119/2,"Baktó",0,6538250,1
42,MSZ,1119/3,"Baktó",0,6538250,1
42,MSZ,1119/4,"Baktó",0,6538250,1
42,MSZ,1119/5,"Baktó",0,6538250,1
42,MSZ,1119/6,"Baktó",0,6538250,1
42,MSZ,1119/7,"Baktó",0,6538250,1
42,MSZ,1119/8,"Baktó",0,6538250,1
42,MSZ,1119/9,"Baktó",0,6538250,1
42,MSZ,1119/10,"Baktó",0,6538250,1
42,MSZ,1119/11,"Baktó",0,6538250,1
42,MSZ,1119/12,"Baktó",0,6538250,1
42,MSZ,1119/13,"Baktó",0,6538250,1
42,MSZ,1119/14,"Baktó",0,6538250,1
42,MSZ,1119/15,"Baktó",0,6538250,1
42,MSZ,1119/16,"Baktó",0,6538250,1
42,MSZ,1119/17,"Baktó",0,6538250,1
42,MSZ,1119/18,"Baktó",0,6538250,1
29,MN,251/0,"Szeged vasútállomás",1,5457633,1
29,MN,251/1,"Szeged vasútállomás",1,5457633,1
29,MN,251/2,"Szeged vasútállomás",1,5457633,1
29,MN,251/3,"Szeged vasútállomás",1,5457633,1
29,MN,251/4,"Szeged vasútállomás",1,5457633,1
29,MN,251/5,"Szeged vasútállomás",1,5457633,1
29,MN,251/6,"Szeged vasútállomás",1,5457633,1
29,MN,251/7,"Szeged vasútállomás",1,5457633,1
29,MN,251/8,"Szeged vasútállomás",1,5457633,1
29,MN,251/9,"Szeged vasútállomás",1,5457633,1
29,MN,251/10,"Szeged vasútállomás",1,5457633,1
29,MN,251/11,"Szeged vasútállomás",1,5457633,1
29,MN,251/12,"Szeged vasútállomás",1,5457633,1
29,MN,251/13,"Szeged vasútállomás",1,5457633,1
29,MN,251/14,"Szeged vasútállomás",1,5457633,1
29,MN,251/15,"Szeged vasútállomás",1,5457633,1
29,MN,251/16,"Szeged vasútállomás",1,5457633,1
29,MN,251/17,"Szeged vasútállomás",1,5457633,1
29,SZN,1302/0,"Szeged vasútállomás",1,5457633,1
29,SZN,1302/1,"Szeged vasútállomás",1,5457633,1
29,SZN,1302/2,"Szeged vasútállomás",1,5457633,1
29,SZN,1302/3,"Szeged vasútállomás",1,5457633,1
29,SZN,1302/4,"Szeged vasútállomás",1,5457633,1
29,SZN,1302/5,"Szeged vasútállomás",1,5457633,1
29,SZN,1302/6,"Szeged vasútállomás",1,5457633,1
29,SZN,1302/7,"Szeged vasútállomás",1,5457633,1
29,SZN,1302/8,"Szeged vasútállomás",1,5457633,1
29,SZN,1302/9,"Szeged vasútállomás",1,5457633,1
29,SZN,1302/10,"Szeged vasútállomás",1,5457633,1
29,SZN,1302/11,"Szeged vasútállomás",1,5457633,1
29,SZN,1302/12,"Szeged vasútállomás",1,5457633,1
29,SZN,1302/13,"Szeged vasútállomás",1,5457633,1
29,SZN,1302/14,"Szeged vasútállomás",1,5457633,1
29,SZN,1302/15,"Szeged vasútállomás",1,5457633,1
29,SZN,1302/16,"Szeged vasútállomás",1,5457633,1
29,SZN,1302/17,"Szeged vasútállomás",1,5457633,1
29,MSZ,1303/0,"Szeged vasútállomás",1,5457633,1
29,MSZ,1303/1,"Szeged vasútállomás",1,5457633,1
29,MSZ,1303/2,"Szeged vasútállomás",1,5457633,1
29,MSZ,1303/3,"Szeged vasútállomás",1,5457633,1
29,MSZ,1303/4,"Szeged vasútállomás",1,5457633,1
29,MSZ,1303/5,"Szeged vasútállomás",1,5457633,1
29,MSZ,1303/6,"Szeged vasútállomás",1,5457633,1
29,MSZ,1303/7,"Szeged vasútállomás",1,5457633,1
29,MSZ,1303/8,"Szeged vasútállomás",1,5457633,1
29,MSZ,1303/9,"Szeged vasútállomás",1,5457633,1
29,MSZ,1303/10,"Szeged vasútállomás",1,5457633,1
29,MSZ,1303/11,"Szeged vasútállomás",1,5457633,1
29,MSZ,1303/12,"Szeged vasútállomás",1,5457633,1
29,MSZ,1303/13,"Szeged vasútállomás",1,5457633,1
29,MSZ,1303/14,"Szeged vasútállomás",1,5457633,1
29,MSZ,1303/15,"Szeged vasútállomás",1,5457633,1
29,MSZ,1303/16,"Szeged vasútállomás",1,5457633,1
29,MSZ,1303/17,"Szeged vasútállomás",1,5457633,1
29,MN,243/0,"Baktó",0,3164140,1
29,MN,243/1,"Baktó",0,3164140,1
29,MN,243/2,"Baktó",0,3164140,1
29,MN,243/3,"Baktó",0,3164140,1
29,MN,243/4,"Baktó",0,3164140,1
29,MN,243/5,"Baktó",0,3164140,1
29,MN,243/6,"Baktó",0,3164140,1
29,MN,243/7,"Baktó",0,3164140,1
29,MN,243/8,"Baktó",0,3164140,1
29,MN,243/9,"Baktó",0,3164140,1
29,MN,243/10,"Baktó",0,3164140,1
29,MN,243/11,"Baktó",0,3164140,1
29,MN,243/12,"Baktó",0,3164140,1
29,MN,243/13,"Baktó",0,3164140,1
29,MN,243/14,"Baktó",0,3164140,1
29,MN,243/15,"Baktó",0,3164140,1
29,MN,243/16,"Baktó",0,3164140,1
29,MN,243/17,"Baktó",0,3164140,1
29,MN,243/18,"Baktó",0,3164140,1
29,SZN,1300/0,"Baktó",0,3164140,1
29,SZN,1300/1,"Baktó",0,3164140,1
29,SZN,1300/2,"Baktó",0,3164140,1
29,SZN,1300/3,"Baktó",0,3164140,1
29,SZN,1300/4,"Baktó",0,3164140,1
29,SZN,1300/5,"Baktó",0,3164140,1
29,SZN,1300/6,"Baktó",0,3164140,1
29,SZN,1300/7,"Baktó",0,3164140,1
29,SZN,1300/8,"Baktó",0,3164140,1
29,SZN,1300/9,"Baktó",0,3164140,1
29,SZN,1300/10,"Baktó",0,3164140,1
29,SZN,1300/11,"Baktó",0,3164140,1
29,SZN,1300/12,"Baktó",0,3164140,1
29,SZN,1300/13,"Baktó",0,3164140,1
29,SZN,1300/14,"Baktó",0,3164140,1
29,SZN,1300/15,"Baktó",0,3164140,1
29,SZN,1300/16,"Baktó",0,3164140,1
29,SZN,1300/17,"Baktó",0,3164140,1
29,SZN,1300/18,"Baktó",0,3164140,1
29,MSZ,1301/0,"Baktó",0,3164140,1
29,MSZ,1301/1,"Baktó",0,3164140,1
29,MSZ,1301/2,"Baktó",0,3164140,1
29,MSZ,1301/3,"Baktó",0,3164140,1
29,MSZ,1301/4,"Baktó",0,3164140,1
29,MSZ,1301/5,"Baktó",0,3164140,1
29,MSZ,1301/6,"Baktó",0,3164140,1
29,MSZ,1301/7,"Baktó",0,3164140,1
29,MSZ,1301/8,"Baktó",0,3164140,1
29,MSZ,1301/9,"Baktó",0,3164140,1
29,MSZ,1301/10,"Baktó",0,3164140,1
29,MSZ,1301/11,"Baktó",0,3164140,1
29,MSZ,1301/12,"Baktó",0,3164140,1
29,MSZ,1301/13,"Baktó",0,3164140,1
29,MSZ,1301/14,"Baktó",0,3164140,1
29,MSZ,1301/15,"Baktó",0,3164140,1
29,MSZ,1301/16,"Baktó",0,3164140,1
29,MSZ,1301/17,"Baktó",0,3164140,1
29,MSZ,1301/18,"Baktó",0,3164140,1
39,SZN,315/0,"Szeged vasútállomás",0,3263444,1
39,SZN,315/1,"Szeged vasútállomás",0,3263444,1
39,SZN,315/2,"Szeged vasútállomás",0,3263444,1
39,SZN,315/3,"Szeged vasútállomás",0,3263444,1
39,SZN,315/4,"Szeged vasútállomás",0,3263444,1
39,SZN,315/5,"Szeged vasútállomás",0,3263444,1
39,SZN,315/6,"Szeged vasútállomás",0,3263444,1
39,SZN,315/7,"Szeged vasútállomás",0,3263444,1
39,SZN,315/8,"Szeged vasútállomás",0,3263444,1
39,SZN,315/9,"Szeged vasútállomás",0,3263444,1
39,SZN,315/10,"Szeged vasútállomás",0,3263444,1
39,SZN,315/11,"Szeged vasútállomás",0,3263444,1
39,SZN,315/12,"Szeged vasútállomás",0,3263444,1
39,SZN,315/13,"Szeged vasútállomás",0,3263444,1
39,SZN,315/14,"Szeged vasútállomás",0,3263444,1
39,SZN,315/15,"Szeged vasútállomás",0,3263444,1
39,SZN,315/16,"Szeged vasútállomás",0,3263444,1
39,SZN,315/17,"Szeged vasútállomás",0,3263444,1
39,SZN,315/18,"Szeged vasútállomás",0,3263444,1
39,SZN,315/19,"Szeged vasútállomás",0,3263444,1
39,SZN,315/20,"Szeged vasútállomás",0,3263444,1
39,SZN,315/21,"Szeged vasútállomás",0,3263444,1
39,SZN,315/22,"Szeged vasútállomás",0,3263444,1
39,SZN,315/23,"Szeged vasútállomás",0,3263444,1
39,SZN,315/24,"Szeged vasútállomás",0,3263444,1
39,SZN,315/25,"Szeged vasútállomás",0,3263444,1
39,SZN,315/26,"Szeged vasútállomás",0,3263444,1
39,SZN,315/27,"Szeged vasútállomás",0,3263444,1
39,SZN,315/28,"Szeged vasútállomás",0,3263444,1
39,SZN,315/29,"Szeged vasútállomás",0,3263444,1
39,SZN,315/30,"Szeged vasútállomás",0,3263444,1
39,SZN,315/31,"Szeged vasútállomás",0,3263444,1
39,SZN,315/32,"Szeged vasútállomás",0,3263444,1
39,SZN,315/33,"Szeged vasútállomás",0,3263444,1
39,SZN,315/34,"Szeged vasútállomás",0,3263444,1
39,SZN,315/35,"Szeged vasútállomás",0,3263444,1
39,SZN,315/36,"Szeged vasútállomás",0,3263444,1
39,SZN,315/37,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/0,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/1,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/2,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/3,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/4,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/5,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/6,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/7,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/8,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/9,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/10,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/11,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/12,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/13,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/14,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/15,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/16,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/17,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/18,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/19,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/20,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/21,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/22,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/23,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/24,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/25,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/26,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/27,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/28,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/29,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/30,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/31,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/32,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/33,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/34,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/35,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/36,"Szeged vasútállomás",0,3263444,1
39,MSZ,316/37,"Szeged vasútállomás",0,3263444,1
39,MU,771/0,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/0,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/1,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/2,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/3,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/4,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/5,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/6,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/7,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/8,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/9,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/10,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/11,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/12,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/13,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/14,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/15,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/16,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/17,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/18,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/19,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/20,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/21,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/22,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/23,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/24,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/25,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/26,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/27,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/28,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/29,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/30,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/31,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/32,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/33,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/34,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/35,"Újszeged, Gabonakutató",1,3263445,1
39,SZN,319/36,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/0,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/1,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/2,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/3,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/4,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/5,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/6,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/7,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/8,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/9,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/10,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/11,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/12,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/13,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/14,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/15,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/16,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/17,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/18,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/19,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/20,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/21,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/22,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/23,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/24,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/25,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/26,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/27,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/28,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/29,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/30,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/31,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/32,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/33,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/34,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/35,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/36,"Újszeged, Gabonakutató",1,3263445,1
39,MSZ,320/37,"Újszeged, Gabonakutató",1,3263445,1
14,T,1361/0,"Kocsiszínbe",1,5758699,0
7,mindig,1362/0,"Kocsiszínbe",0,5759435,0
7,mindig,1362/1,"Kocsiszínbe",0,5759435,0
44,HN_busz,621/0,"Mars tér - Belvárosi temető - Rókus - Tarján",0,5598485,1
44,HN_busz,621/1,"Mars tér - Belvárosi temető - Rókus - Tarján",0,5598485,1
44,HN_busz,621/2,"Mars tér - Belvárosi temető - Rókus - Tarján",0,5598485,1
44,HN_busz,621/3,"Mars tér - Belvárosi temető - Rókus - Tarján",0,5598485,1
44,HN_busz,621/4,"Mars tér - Belvárosi temető - Rókus - Tarján",0,5598485,1
44,HN_busz,621/5,"Mars tér - Belvárosi temető - Rókus - Tarján",0,5598485,1
44,HN_busz,621/6,"Mars tér - Belvárosi temető - Rókus - Tarján",0,5598485,1
44,HN_busz,621/7,"Mars tér - Belvárosi temető - Rókus - Tarján",0,5598485,1
44,HN_busz,621/8,"Mars tér - Belvárosi temető - Rókus - Tarján",0,5598485,1
44,HN_busz,621/9,"Mars tér - Belvárosi temető - Rókus - Tarján",0,5598485,1
44,HN_busz,621/10,"Mars tér - Belvárosi temető - Rókus - Tarján",0,5598485,1
44,HN_busz,621/11,"Mars tér - Belvárosi temető - Rókus - Tarján",0,5598485,1
44,HN_busz,621/12,"Mars tér - Belvárosi temető - Rókus - Tarján",0,5598485,1
44,HN_busz,621/13,"Mars tér - Belvárosi temető - Rókus - Tarján",0,5598485,1
44,HN_busz,621/14,"Mars tér - Belvárosi temető - Rókus - Tarján",0,5598485,1
44,HN_busz,621/15,"Mars tér - Belvárosi temető - Rókus - Tarján",0,5598485,1
44,HN_busz,621/16,"Mars tér - Belvárosi temető - Rókus - Tarján",0,5598485,1
44,HN_busz,622/0,"Rókus - Belvárosi temető - Mars tér - Tarján",1,5598486,1
44,HN_busz,622/1,"Rókus - Belvárosi temető - Mars tér - Tarján",1,5598486,1
44,HN_busz,622/2,"Rókus - Belvárosi temető - Mars tér - Tarján",1,5598486,1
44,HN_busz,622/3,"Rókus - Belvárosi temető - Mars tér - Tarján",1,5598486,1
44,HN_busz,622/4,"Rókus - Belvárosi temető - Mars tér - Tarján",1,5598486,1
44,HN_busz,622/5,"Rókus - Belvárosi temető - Mars tér - Tarján",1,5598486,1
44,HN_busz,622/6,"Rókus - Belvárosi temető - Mars tér - Tarján",1,5598486,1
44,HN_busz,622/7,"Rókus - Belvárosi temető - Mars tér - Tarján",1,5598486,1
44,HN_busz,622/8,"Rókus - Belvárosi temető - Mars tér - Tarján",1,5598486,1
44,HN_busz,622/9,"Rókus - Belvárosi temető - Mars tér - Tarján",1,5598486,1
44,HN_busz,622/10,"Rókus - Belvárosi temető - Mars tér - Tarján",1,5598486,1
44,HN_busz,622/11,"Rókus - Belvárosi temető - Mars tér - Tarján",1,5598486,1
44,HN_busz,622/12,"Rókus - Belvárosi temető - Mars tér - Tarján",1,5598486,1
44,HN_busz,622/13,"Rókus - Belvárosi temető - Mars tér - Tarján",1,5598486,1
44,HN_busz,622/14,"Rókus - Belvárosi temető - Mars tér - Tarján",1,5598486,1
44,HN_busz,622/15,"Rókus - Belvárosi temető - Mars tér - Tarján",1,5598486,1
44,HN_busz,622/16,"Rókus - Belvárosi temető - Mars tér - Tarján",1,5598486,1
11,HN_SZN,618/0,"Vadaspark",0,1733221,0
11,HN_SZN,618/1,"Vadaspark",0,1733221,0
11,HN_SZN,618/2,"Vadaspark",0,1733221,0
11,HN_SZN,618/3,"Vadaspark",0,1733221,0
11,HN_SZN,618/4,"Vadaspark",0,1733221,0
11,HN_SZN,618/5,"Vadaspark",0,1733221,0
11,HN_SZN,618/6,"Vadaspark",0,1733221,0
11,HN_SZN,618/7,"Vadaspark",0,1733221,0
11,HN_SZN,618/8,"Vadaspark",0,1733221,0
11,HN_SZN,618/9,"Vadaspark",0,1733221,0
11,HN_SZN,618/10,"Vadaspark",0,1733221,0
11,HN_SZN,618/11,"Vadaspark",0,1733221,0
11,HN_MSZ,962/0,"Vadaspark",0,1733221,0
11,HN_MSZ,962/1,"Vadaspark",0,1733221,0
11,HN_MSZ,962/2,"Vadaspark",0,1733221,0
11,HN_MSZ,962/3,"Vadaspark",0,1733221,0
11,HN_MSZ,962/4,"Vadaspark",0,1733221,0
11,HN_MSZ,962/5,"Vadaspark",0,1733221,0
11,HN_MSZ,962/6,"Vadaspark",0,1733221,0
